"Date","ADC","AFL","ARKR","AZPN","CLFD","DTE","ENDP","FLWS","FR","GMXR","GPC","HE","ISSC","ISSI","KSS","MTSC","NWN","ODFL","PARL","RELV","SIGM","STT","TRIB","UTR"
2002-07-22,18.34,25.39,6.9,4.06,2,36.1,6.83,9.9,29.75,2.05,28.03,36.44,6.79,6.99,56.73,11.79,25.25,13.85,2.09,2.6,2.6,37.98,1.11,31.22
2002-07-23,16.4,24.75,6.9,3.84,2.19,34.1,6.5,9.52,28.92,1.65,27.64,35.45,6.59,6.94,57.7,11.5,24,14,2,2.6,2.39,36.13,1.11,30.45
2002-07-24,16.8,28.73,6.9,3.78,2.15,36.8,7,9.1,28.9,1.7,28.48,37.67,6.56,7.19,64,11.74,26,13.5,1.86,2.55,2.37,38.99,1.08,31.75
2002-07-25,17.45,27.9,6.82,3.7,1.9,38.01,7.51,8.9,29.6,1.76,29.18,38.42,6.17,6.1,64.51,12.4,27,14.81,1.99,2.51,2.2,38.54,1.05,31.81
2002-07-26,17.95,28.4,6.82,3.75,1.75,37.42,7.3,8.55,30.28,1.71,29.15,39.3,6.44,5.34,65.65,12.95,28,15.14,1.99,2.65,2.2,38.61,1.15,32.3
2002-07-29,18.48,29.89,7.49,4.5,2.05,38.42,7.95,8,31,1.78,30.82,39.85,7.16,5.71,68.05,13.05,28.05,16,2.05,2.62,2.25,41.55,1.15,34.3
2002-07-30,18.39,30.14,5.83,4.39,2.27,40.08,7.99,7.65,32.09,1.57,30.21,41.7,7.4,6.11,67.22,12.11,28.77,16.25,2.02,2.65,3,41.87,1.17,34.07
2002-07-31,18.65,31.41,7,4.25,2.2,40.96,8.18,7.11,32.35,1.57,30.71,42.82,8.21,5.57,66,12.1,28.1,15,2.2,2.78,2.59,42.5,1.14,34.47
2002-08-01,18.8,30.02,7.3,4.01,2.25,40.28,8.56,6.46,31.55,1.89,30.91,41.52,7.94,5.19,65.03,11.8,28.6,16.24,2.03,2.9,2.62,41.56,1.15,34.08
2002-08-02,18.79,29.84,7.2,3.6,2.26,40.27,8.58,5.94,31.05,1.89,29.72,42.52,7.69,4.69,64.59,12.14,27.55,16,2,2.96,2.66,40.52,1.1,33
2002-08-05,18.85,29.31,7,3.15,2.1,40.78,8.2,5.45,30.57,1.65,29.18,41.5,7.58,4.15,62.85,11.66,27.89,16,1.99,2.96,2.75,38.71,1.1,32.01
2002-08-06,18.6,30.2,7.15,2.97,1.93,41.75,8.25,5.38,30.75,1.8,30.1,42.61,7.92,4.56,65.32,12.69,28.35,15.75,2,2.86,2.59,40.59,1.2,32.25
2002-08-07,18.9,30.39,7.15,2.91,1.98,42.24,7.9,5.9,31.77,1.85,30.74,43.75,7.57,4.91,66.25,12.75,28.64,15.06,2,2.99,2.8,40.78,1.18,32.63
2002-08-08,18.91,31.59,6.75,3.01,1.99,42.62,8.15,6.1,31.25,1.7,31.33,43.83,7.4,4.96,68.06,12.79,28.47,15.14,2,3.15,3.02,43.69,1.16,33.02
2002-08-09,18.9,32,6.75,2.86,1.88,42.01,8.17,6.6,30.57,1.77,31.78,42.96,7.22,4.84,68.03,12.68,28.6,15,2,3.38,2.78,43.84,1.2,32.75
2002-08-12,18.85,31.15,6.75,3.13,1.9,42.05,8.42,6.76,31.44,1.66,31.45,44.13,7.35,4.72,66.25,12.6,29.32,15.5,2.03,3.95,3.12,43.71,1.18,32.89
2002-08-13,19.25,30.21,6.75,2.91,2.02,41.37,8.5,6.25,31.16,1.78,30.6,43.2,7.65,4.55,65.37,11.86,28.06,15.5,1.9,3.94,2.95,42.11,1.23,31.6
2002-08-14,19.5,31.5,7,3.02,1.99,42.53,8.66,6.49,31.5,1.8,31.47,44.69,7.34,5.22,68.75,12.45,29.3,15,2.18,3.76,2.89,43.98,1.18,33.12
2002-08-15,19.55,30.98,7,3.07,2,42.45,8.75,6.51,31.5,2.08,31.86,44.88,7.31,5.3,71.66,12.4,29.21,15.5,2,3.94,2.59,45,1.16,32.78
2002-08-16,19.54,30.6,7,2.98,2.03,41.84,8.67,6.88,31.84,2,31.57,44.2,7.48,5.7,71.35,12.6,29.13,15.5,2.04,3.85,2.67,44.05,1.16,32.82
2002-08-19,19.5,31.22,7,3.2,1.95,42.54,8.82,7.27,31.69,2,32.04,44.89,7.5,6.15,73.7,12.05,29.08,16,2.2,4.07,2.67,45.05,1.22,32.91
2002-08-20,19.8,31.1,7.99,3.4,1.95,42.31,8.83,7.86,31.82,1.82,31.72,45.03,7.32,6.11,72.85,11.19,28.9,16,2.3,4.21,2.5,43.9,1.3,32.9
2002-08-21,19.85,30.74,7.75,3.3,2,43.85,9,8,32.6,1.95,32.05,46,7.24,6.3,73.06,11.3,29.38,15.9,2.25,4.29,2.54,44.48,1.25,33.35
2002-08-22,19.95,31.34,7.75,4.14,1.98,44.33,9.25,7.94,32.85,1.98,32.44,46.08,7.41,6.38,72.55,12.02,29.32,15.9,2.31,4.45,2.7,44.68,1.27,33.5
2002-08-23,19.89,30.9,7.75,3.97,2,43.48,9.39,7.94,32.76,2.15,32.08,45.69,7.65,5.65,71.52,11.97,28.6,15.4,2.35,4.6,2.55,44.17,1.2,32.44
2002-08-26,19.8,31,7.75,4,2.05,44.08,9.16,7.82,33.15,2.25,31.98,46.44,7.75,6.17,71.39,12.43,29.06,15.99,2.4,4.53,2.6,44.9,1.2,32.85
2002-08-27,19.66,30.57,7.5,4.15,1.91,43.4,8.86,7.77,33.27,2.28,32.65,45.98,7.42,5.62,69.27,11.92,28.66,15.55,2.35,4.17,2.59,44.37,1.25,32.29
2002-08-28,19.89,30.02,7.5,4.13,1.8,42.98,8.84,8.47,33.38,2.3,33.14,45.3,7.39,4.95,68.6,10.99,28.15,15.66,2.35,4.05,2.6,43.28,1.15,31.73
2002-08-29,19.7,30.24,7.85,4.2,1.79,42.72,9.19,9.5,33,2.37,33.29,45.01,7.21,4.99,68.89,11.12,28.28,15.94,2.34,3.95,2.58,43.27,1.11,31.92
2002-08-30,19.81,30.61,7.85,4.02,1.85,42.91,9.56,9.9,33.1,2.33,33.25,45.06,7.41,5.04,69.72,11.58,28.05,15.3,2.34,3.85,2.47,43.32,1.2,31.7
2002-09-03,19.7,29.3,7.85,3.85,1.9,41.93,9.15,8.7,32.6,2.33,32.25,44.1,7.49,4.75,67.01,11.22,27.7,16.2,2.33,3.91,2.32,40.28,1.17,31.22
2002-09-04,19.9,29.25,7.85,4.19,1.9,42.02,9.43,9.01,32.85,2.33,32.08,44.12,7.53,5,68.6,11.55,28.25,15.81,2.3,4.08,2.24,40.96,1.17,31.64
2002-09-05,19.9,29.48,7.31,4.04,1.86,41.75,9.39,8.2,32.8,2.12,32.02,44.01,7.43,4.75,67.9,11.1,28,15.81,2.2,4.02,2.15,40.51,1.1,30.93
2002-09-06,19.8,29.45,7.31,4.29,1.95,42.62,9.49,8.34,32.85,2.11,32.3,44.15,7.3,4.98,68.94,11.55,28.25,15.83,2.16,4.1,2.17,41.66,1.1,31.16
2002-09-09,19.85,29.97,7.32,4.23,1.86,42.07,9.29,7.87,32.79,2.1,32.51,43.95,7.52,4.98,70.67,11.59,28.22,15.83,2.25,4,2.3,42.21,1.09,31.5
2002-09-10,19.76,30.21,7.3,4.09,1.91,40.85,9.34,8,32.79,2.21,32.59,43.22,7.92,4.91,71.9,11.79,27.4,15.83,2.25,4.06,2.27,41.6,1.14,31.36
2002-09-11,19.7,30.13,7.3,4,2.05,41.61,9.25,8.16,32.89,2.25,32.46,42.97,7.41,4.98,72.65,12.43,28.34,15.82,2.25,4.32,2.45,41.61,1.1,31.09
2002-09-12,19.54,29.68,7.3,3.92,2.03,41,9.28,8.09,32.74,2.23,32.32,42.74,7.51,5.04,70.53,12.2,27.41,16.2,2.3,4.21,2.4,39.95,1.09,30.73
2002-09-13,19.55,30.1,7.3,3.84,2.03,41.73,9.3,8.56,32.74,2.23,32.19,43.73,7.8,4.83,71.99,12.24,28.03,15.95,2.1,4.15,2.45,40.68,1.07,31.06
2002-09-16,19.49,30.32,7.3,3.84,1.98,41.5,9.18,8.57,32.6,2.23,32.1,43.56,7.99,4.99,71.8,12.01,28.5,16.55,1.97,4.11,2.35,40.52,1,31.19
2002-09-17,19.4,29.91,7.3,3.64,2,40.59,9.25,8.42,32.35,2.23,31.31,42.54,8.06,4.94,70.26,12,28.6,16.5,1.97,4.11,2.29,40.09,0.98,31.16
2002-09-18,19.29,29.95,7.21,3.43,1.93,41.4,9.28,7.89,32.27,2,31.22,43.39,7.6,4.7,70.03,12,28.74,16.5,2.02,4.35,2.19,40.38,0.96,31.31
2002-09-19,19.3,29.59,6.75,3.15,1.98,41.04,9.17,6.95,32.1,2.02,30.5,42.76,7.5,4.2,68.62,11.5,27.85,16.5,1.93,4.39,2.02,38.18,0.97,30.9
2002-09-20,19.31,29.62,6.85,3.38,1.87,40.48,9.25,6.72,32.4,1.95,31.02,42.85,7.5,4.13,69.55,11.49,27.85,16.99,1.97,5,2.16,39,0.97,31
2002-09-23,19.36,29.59,6.22,3.15,1.8,40.54,8.98,6.42,32.21,1.7,30.32,42.33,7.93,3.6,67.45,11.4,27.62,16.04,1.96,5.65,2.13,39.02,0.95,31.1
2002-09-24,19.23,28.27,7.5,3.45,1.65,38.84,8.97,6.9,32.13,1.73,30,41.74,7.33,3.48,66,11.01,27.85,16.49,1.91,5.59,2.08,37.51,0.94,30.85
2002-09-25,18.76,28.92,6.31,3.34,1.58,39.75,8.83,7.1,31.91,1.71,31.02,42.09,7.75,3.47,66.56,10.69,28.55,16.73,1.95,5.7,2.03,38.91,0.96,30.85
2002-09-26,18.72,30.5,7.28,3.08,1.73,40.93,8.9,7,31.42,1.6,31.96,43.24,7.67,3.32,67.29,9.9,29.5,16.9,1.95,6.07,2.1,40.25,0.93,31.9
2002-09-27,18.57,30.43,6.85,2.85,1.6,40.02,8.4,7.11,31.37,1.62,30.92,42.69,7.33,3.15,64.09,9.66,29,16.35,2,6.29,2.12,38.57,0.95,31.07
2002-09-30,18.08,30.69,6.94,3,1.44,40.7,8.53,7,30.99,1.6,30.64,43.1,7.69,2.98,60.81,9.46,29.36,18.47,2.01,6.69,2.06,38.64,0.95,30.7
2002-10-01,17.93,32.23,6.94,2.92,1.55,41.85,8.65,6.75,30.69,1.63,31.71,44.03,7.69,3.21,63,10.32,30.45,18.93,2.01,6.25,2.1,39.56,1,31.32
2002-10-02,17.85,32.06,7.25,2.35,1.4,41.79,8.7,6.9,30.01,1.53,31,43.49,7.64,3.12,59.57,10.2,30.25,19.25,2.01,5.56,2.07,37.52,0.99,30.8
2002-10-03,17.9,31.3,7.25,2.14,1.38,42.22,8.66,6.2,30.27,1.53,31.11,43.8,7.79,3.22,56.1,10.21,29.78,19.49,2.23,6.12,2.02,35.12,0.99,29.75
2002-10-04,17.4,31.11,7.25,2.05,1.44,40.89,8.8,6.04,29.23,1.25,30.44,43.32,7.74,3.05,55.05,9.34,29.04,19.25,2.23,5.81,1.88,33.96,0.98,29.33
2002-10-07,17.83,29.66,7.25,1.49,1.33,41.69,8.95,6.05,28.75,1.25,29.57,43.66,7.45,3.04,53.23,8.79,29.5,19.85,2,6.05,1.86,32.41,1.05,28.99
2002-10-08,17.65,30.4,7.25,1.13,1.7,41.97,8.67,6.3,27.9,1.15,30.71,44.28,7.73,2.58,56.06,8.72,29.68,19.82,2,6.4,1.83,33.87,1.05,29.25
2002-10-09,17.25,29.02,6.68,0.99,1.58,39,8.48,6.28,27.48,1.08,29.6,43.79,7.55,2.8,54.45,8.33,28.9,19.32,1.8,5.42,1.72,32.38,1.04,28
2002-10-10,16.8,30.1,6.68,0.88,1.58,41.94,8.65,6.15,28.24,1,30.38,45.48,7.45,2.85,49.45,8.67,29.85,18.99,1.86,5.55,1.74,34.3,1.03,29.2
2002-10-11,16.8,31.37,6.68,0.78,1.56,41.65,8.81,6.34,28.89,1.04,31.67,45.14,7.55,3.1,52.4,8.6,29.5,19.8,1.85,5.49,1.87,36.69,1.03,30.09
2002-10-14,16.4,32.08,6.09,1.06,1.59,42.07,8.81,6.35,28.18,1,30.76,44.76,7.61,2.8,55.2,8.9,29.62,19.61,1.86,5.07,1.84,37.34,1.02,30.45
2002-10-15,16.69,33.17,7,1.78,1.59,42.48,8.97,6.91,29,1.06,31.9,46.01,7.97,3.09,58.6,8.71,29.97,19.85,2,5.45,1.8,39.3,1.02,31.73
2002-10-16,16.7,32.05,7.5,1.27,1.57,40.2,8.98,7.11,28.9,1.06,31.49,45.01,7.9,2.87,57.27,8.38,28.91,20,2.19,5.24,1.7,39.03,1.05,31.84
2002-10-17,16.93,32.5,7,1.47,1.68,41.65,9.03,7.65,29.27,0.98,31.54,46,7.94,2.91,55.11,8.85,29.24,22.98,2.02,5.31,1.8,40.79,1.02,31.78
2002-10-18,16.8,32.12,7,1.48,1.66,41.52,9.01,7.45,29.25,1.01,31.39,46,7.51,3.04,55.15,10.53,29.02,23.5,2.06,5.32,1.69,40.43,1.04,31.56
2002-10-21,16.95,32.39,7,1.37,1.63,42.96,8.49,7.35,29.13,1.04,31.29,46.96,7.7,3,55.15,10.22,29.9,23.44,2.2,5.4,1.78,41.35,1.01,32
2002-10-22,16.95,31.6,7,1.22,1.66,41.92,8.39,7.5,28.55,1.1,30.39,46.79,7.63,2.91,54.35,9.84,29.5,22.67,2.71,5.25,1.83,40.61,1.04,31.31
2002-10-23,16.95,32.39,7.5,1.28,1.51,43.18,9,7.44,28.3,1.18,30.49,47.58,7.66,3.02,55.48,10.75,30.1,23.01,2.5,5.24,1.89,40.92,1.04,31.55
2002-10-24,17.15,31.94,7.5,1.35,1.27,43.67,8.76,7.33,28.23,1.24,29.93,47.47,7.69,2.92,57.5,9.99,29.8,22.1,2.5,4.68,2,40.28,1.05,30.94
2002-10-25,16.97,31.69,7.5,1.5,1.4,44.15,9.5,7.5,26.85,1.36,30.29,47.64,7.6,3.05,58.2,10.2,29.48,22,2.53,4.84,2.15,42.09,1.07,31.7
2002-10-28,16.85,31.15,7.5,1.73,1.62,45.26,6.82,7.42,26.95,1.54,29.65,47.28,7.69,3.16,57.24,9.72,29.66,22.01,2.71,4.94,2.32,41.75,1.11,30.95
2002-10-29,16.77,30.8,6.8,1.84,1.5,44.66,7.05,7.15,26.65,1.67,29.59,47.4,7.87,3.18,58.25,10.25,29.4,22.19,2.67,4.51,2.35,41.15,1.15,30.6
2002-10-30,16.9,30.78,6.8,1.83,1.55,45.52,6.55,7,26.7,1.69,29.84,47.64,7.75,3,57.01,10.42,30.1,22.99,2.65,4.56,2.36,42.02,1.17,30.45
2002-10-31,17.12,30.44,6.8,1.99,1.62,45.09,6.78,6.9,27.04,1.61,29.54,47.87,7.85,2.82,58.45,10.17,29.98,23.35,2.64,4.31,2.39,41.37,1.14,31.5
2002-11-01,17,31.28,7.5,2.3,1.87,45.2,6.58,7.09,27.15,1.62,29.69,48.2,7.69,3,61,10.39,30.15,23.37,2.61,4,2.36,42.71,1.18,31.3
2002-11-04,17,31.73,6.81,2.24,1.81,46.37,6.99,7.65,27.15,1.7,29.6,48.66,7.8,3.4,57.99,10.75,28,22.71,2.61,4.25,2.23,43.26,1.2,30.98
2002-11-05,17.03,31.76,7.24,2.21,1.79,46.37,7,7.84,27.29,1.63,29.75,48.02,7.63,3.18,58.62,10.52,28.2,22.7,2.61,4.49,2.24,43.6,1.17,30.22
2002-11-06,16.79,31.8,7.24,2.22,1.69,46.64,7.25,8.2,26.95,1.64,30.13,47.76,7.61,3.63,59.94,11,28.11,22.01,2.63,4.29,2.26,44.44,1.17,30
2002-11-07,16.9,30.7,7.24,2.09,1.67,45.06,6.75,7.91,26.9,1.63,29.56,45.84,7.65,3.41,62,10.63,27.02,22.14,2.65,3.92,2.2,42.9,1.2,30.3
2002-11-08,17.01,30.66,7.01,1.88,1.67,43.83,7.25,7.82,26.9,1.63,29.71,44.95,7.8,3.33,60.05,11.01,27.3,22.05,2.6,3.94,2.08,42.59,1.18,29.83
2002-11-11,17,30.59,7.01,1.75,1.6,44.1,7.14,7.8,26.79,1.63,29.48,45,7.7,3.25,60.31,10.2,26.54,22.09,2.65,3.93,2.08,41.46,1.16,29.61
2002-11-12,17.09,31.81,7.01,1.89,1.54,43.41,6.44,8.1,26.65,1.6,29.75,44.5,7.71,3.28,61.06,10.37,26.63,22.01,2.64,3.77,2.23,41.78,1.23,29.9
2002-11-13,16.95,32.17,6.81,1.81,1.58,43.84,6.58,7.38,26.2,1.69,29.67,44.35,7.62,3.22,60.9,10.39,26.48,22.37,2.64,3.49,2.24,41.92,1.22,30.05
2002-11-14,16.82,32.45,6.81,1.93,1.55,44.57,6.08,7.9,26.35,1.61,30.06,44.52,7.64,3.54,63.71,11,26.75,23,2.38,3.18,2.22,43.24,1.15,29.99
2002-11-15,16.89,32.34,6.81,2.26,1.67,45.24,7.07,8.25,26.11,1.61,30.17,45.47,7.56,3.36,66.9,10.5,26.79,23.15,2.5,3.07,2.27,43.91,1.2,30.87
2002-11-18,17.05,31.58,6.81,2.28,1.65,44.27,6.99,8.85,26.07,1.63,30.34,44.45,7.54,3.32,64.57,10.02,26.33,23.99,2.59,3.15,2.22,43.29,1.19,30.5
2002-11-19,16.98,31.94,6.81,2.16,1.76,44.15,7,8.08,25.98,1.63,30.53,44.32,7.63,3.2,62.25,9.9,26.33,23.62,2.59,3.3,2.26,43.35,1.2,30.03
2002-11-20,16.95,32.38,6.8,2.43,1.85,44.2,7.51,8.2,26.22,1.62,31.03,44.42,7.65,3.53,65.4,10.84,25.99,23.94,2.6,3.3,2.65,44.57,1.14,30.4
2002-11-21,16.9,31.7,6.8,2.52,1.59,43.94,8.02,8.17,26.2,1.63,31.69,44.02,7.67,4.03,66.5,10.58,26.07,23.9,2.75,3.84,3.03,47.21,1.16,30.42
2002-11-22,16.9,31.73,6.8,2.58,1.87,45.43,8.12,8.95,26.39,1.62,31.49,43.84,7.62,4.19,65.45,10.44,26.3,23.69,2.7,4.22,3.11,45.75,1.21,30.18
2002-11-25,16.9,30.93,6.8,2.95,1.84,45.72,8.24,9.21,26.7,1.6,31.85,44.06,7.7,4.81,67.14,10.53,26.5,23.6,2.65,3.94,3.5,45.4,1.25,30.4
2002-11-26,16.81,30.39,7.03,3,1.8,44.62,8.46,9.02,26.67,1.66,31.1,43.4,7.53,5.08,66.63,10.5,26.1,23.5,2.61,4,3.34,44.05,1.26,29.99
2002-11-27,16.98,31.62,7.03,3.4,1.84,44.76,8.5,9.93,26.9,1.55,31.64,43.24,7.52,5.75,69.85,11.76,26.08,24.25,2.65,4.05,3.84,45.15,1.27,30.7
2002-11-29,16.97,30.85,6.44,3.5,1.78,44.33,8.54,10.4,27.01,1.61,31.79,43.01,7.52,5.81,68.5,11.98,25.6,24.71,2.62,4.1,4.03,45,1.3,30.85
2002-12-02,16.95,30.75,7.02,3.54,1.75,43.95,8.1,10.33,27.2,1.6,32,42.61,7.48,5.24,66.44,11.51,25.76,25.72,2.6,4.34,4.1,44.16,1.36,31.05
2002-12-03,16.93,30.07,7,3.3,1.82,44.35,8.09,10.85,27.23,1.6,31.11,42.5,7.24,5.25,64.7,10.91,26.1,26.15,2.6,4.21,4.01,43.17,1.54,30.4
2002-12-04,16.98,30.19,7,3,1.6,44,8.15,10.46,27.11,1.37,30.45,41.92,7.3,4.79,61.8,10.94,26.15,26.24,2.59,4.15,3.93,42.72,1.54,30.7
2002-12-05,16.96,29.69,6.6,2.99,1.58,43.72,7.99,9.96,27.52,1.39,30.06,42.22,7.27,4.95,62.21,10.73,25.95,26.69,2.59,4.2,3.6,41.5,1.5,30.23
2002-12-06,17.02,30.15,6.6,2.65,1.57,43.45,8.02,9.83,27.61,1.35,30.09,42.1,7.21,4.92,61.88,9.96,25.9,26.43,2.49,4.26,3.6,42.43,1.51,29.9
2002-12-09,17.28,29.67,6.6,2.32,1.5,44.13,8.05,9.21,28.17,1.56,29.5,42.04,7.15,4.46,60,10,26.15,26,2.59,4.84,3.61,41.14,1.45,29.15
2002-12-10,17.5,30.06,6.65,2.6,1.42,44.44,7.99,9.41,28.02,1.54,29.93,42.14,7.12,4.91,61.39,10.2,26.71,25.98,2.47,5.31,3.75,41.97,1.38,30.1
2002-12-11,17.74,29.9,6.3,2.7,1.41,44.59,7.5,9.18,28.35,1.57,30.28,42.49,6.91,4.91,61.5,10.2,26.75,25.64,2.26,5.18,3.8,41.64,1.46,30.09
2002-12-12,17.8,29.48,6.25,2.72,1.45,44.87,7.39,9.04,28.49,1.44,30.55,42.7,7.14,5.01,62.6,10.01,27.35,25.96,2.26,5.01,3.79,41.3,1.44,29.21
2002-12-13,17.8,29.2,6.25,2.5,1.45,45.43,7.52,8.66,28.62,1.57,30.25,43.02,6.95,4.4,59.81,9.82,27.3,25.72,2.29,4.81,3.68,40.67,1.38,28.86
2002-12-16,17.79,29.66,6.25,2.83,1.5,46.2,7.67,8.41,29,1.47,31.09,42.99,6.49,4.49,61.1,9.85,27.58,25.75,2.29,4.86,3.48,41.75,1.41,29.15
2002-12-17,17.7,29.42,6.25,2.88,1.37,46.33,7.15,8.17,28.61,1.5,31.1,43.26,6.43,4.48,59.24,9.97,27.6,25.1,2.3,5.04,3.3,41.37,1.43,28.8
2002-12-18,17.06,29.5,6.25,3.05,1.48,46.34,7.23,7.39,28.33,1.74,30.89,43.46,6.35,4,58.76,10.34,27.1,23.94,2.3,4.99,3.3,40.18,1.42,28.75
2002-12-19,16.85,29.04,6.25,3.1,1.36,45.74,7,7.15,28.23,1.77,30.59,43.34,6.25,4.13,56.46,10.25,26.82,25.55,2.28,4.7,3.48,39.94,1.41,28.69
2002-12-20,16.85,29.2,6.2,3.2,1.43,46.52,7,7,28.45,1.81,31.03,44.12,6.2,4.45,56.75,10.98,27.16,27.11,2.1,4.9,3.46,40.25,1.42,29
2002-12-23,17,30.21,6.2,3.05,1.34,45.8,7,6.68,28.73,2.09,31.24,43.84,6.08,4.68,54.83,11,27.3,27.3,2.08,4.8,3.46,39.77,1.42,29.04
2002-12-24,16.99,30.11,6.19,3.05,1.34,45.81,7,6.31,28.71,2.05,31.01,43.85,5.97,4.84,54.52,10.66,27.25,27.01,2.07,4.98,3.47,39.24,1.41,29.3
2002-12-26,16.99,30.3,6.2,3.11,1.37,45.95,7.01,6.42,28.79,2.1,31.01,44.21,5.73,5.09,54.87,10.37,27.42,28.08,2.15,5,3.26,39.5,1.38,29.54
2002-12-27,16.9,29.81,6.2,3.14,1.37,45.37,6.99,6.1,27.71,1.94,30.77,43.68,5.5,5.1,54.73,10.08,26.93,28.59,2.1,4.99,3.21,38.81,1.39,28.64
2002-12-30,16.8,30.25,6.2,2.85,1.48,46.56,7.14,5.95,27.9,2.03,30.68,43.76,5.93,4.61,56.48,10.4,27.25,28.57,2.01,4.6,3.38,39.17,1.36,29.04
2002-12-31,16.9,30.12,6.1,2.83,1.51,46.4,7.69,6.25,28,1.92,30.8,43.98,6.24,4.36,55.95,10.02,27.06,28.4,1.92,4.66,3.45,39,1.35,29.22
2003-01-02,17.03,31.59,6,2.85,1.58,46.98,8.09,6.41,28.22,1.83,31.61,44.55,6.29,4.85,58.59,9.99,27.6,28.93,1.92,4.67,3.83,40.68,1.45,29.8
2003-01-03,17.15,31.6,6,2.78,1.67,46.97,8.1,6.39,28.27,1.65,31.5,44.39,6.2,4.61,56.35,10.19,27.23,29,1.99,4.61,4.03,40.29,1.42,29.87
2003-01-06,17.4,32,6,2.81,1.6,49.28,8.49,5.95,28.5,1.65,31.88,45.91,6.27,4.65,55.66,10.5,28.24,28.95,2.07,4.54,3.95,41.62,1.4,30.56
2003-01-07,17.55,31.73,6.11,3.05,1.78,47.93,8.47,6.36,28.1,1.63,31.45,44.54,6.35,4.57,53.55,10.6,27.65,29.06,2.07,4.45,4.41,41.17,1.32,30.26
2003-01-08,17.55,31.8,6.11,3,1.71,48.16,8.75,6.39,28.01,1.75,31.04,44.93,6.1,4.42,52.9,10.38,27.25,30.06,2.08,4.5,4.12,40,1.33,29.59
2003-01-09,17.54,32.2,6.22,3.08,1.72,46.81,9.06,6.62,28.07,1.71,31.78,44.95,6.23,4.5,57.35,10.5,27.2,29.93,2.09,4.5,4.19,40.19,1.34,29.7
2003-01-10,17.45,31.8,6.22,3.42,1.69,46.23,8.92,7.01,27.86,1.53,31.47,44.85,6.17,4.6,58.18,10.65,27.05,30.28,2.02,4.32,4.24,40.23,1.36,29.7
2003-01-13,17.31,31.8,6.5,3.27,1.69,45.54,9.12,7.43,27.92,1.55,31.5,44.4,6.15,4.68,57.6,10.47,27,29.95,2.02,4.58,4.2,40.47,1.33,29.36
2003-01-14,17.12,31.95,6.75,3.4,1.71,46.39,9.23,7.25,28.16,1.56,31.54,44.53,6.05,4.85,57.35,10.5,26.95,30.63,2.02,4.63,4.08,40.1,1.32,29.56
2003-01-15,17.05,32.05,6.78,3.3,1.65,46.1,9.98,6.89,27.9,1.65,30.92,44.67,6.4,4.6,58.25,10.98,26.9,30.72,2.02,4.65,4.2,40.1,1.3,29.38
2003-01-16,17,32.04,6.3,3.31,1.6,45.57,9.58,6.86,27.71,1.66,30.82,44.67,6.2,4.45,57.46,10.5,26.71,31.7,2.02,4.48,4.3,40.36,1.3,29.2
2003-01-17,17.04,32.09,6.58,3.25,1.6,45.43,9.17,7.04,27.33,1.65,30.85,43.93,6.2,4.38,56.6,10.56,26.75,32.25,2.1,4.64,4.33,40.62,1.3,28.52
2003-01-21,17.12,31.45,6.68,3.02,1.35,44.8,9.34,6.81,27.15,1.68,30.47,43.28,6.2,4.26,54.3,10.52,26.5,30.4,2.26,4.5,4.43,40.3,1.28,28.47
2003-01-22,17.15,31.5,6.65,3,1.5,44.9,9.22,6.35,27.1,1.63,30.04,42.65,6.22,4.05,53.51,10.79,26.19,29.95,2.19,4.59,4.3,39.94,1.25,27.91
2003-01-23,17.19,32.2,6.75,3.01,1.48,45.1,9.41,6.77,27.1,1.66,30.54,43.05,6.15,4.12,55.25,11.04,26.4,30.03,2.08,4.26,4.45,40.6,1.27,27.57
2003-01-24,17.25,31.15,6.84,2.95,1.48,44.03,9.25,6.68,26.81,1.65,30.24,43,6.18,3.95,53.75,10.61,25.91,30.05,2.07,4.34,4.32,39.74,1.29,27.08
2003-01-27,17.15,31.12,6.84,2.75,1.48,42.22,9.4,6.58,26.6,1.64,29.69,41.73,6.06,3.93,52.5,10.34,25.61,29.99,2.1,4.15,4.08,39.51,1.35,26.75
2003-01-28,17.16,31.21,6.84,2.82,1.48,43.04,9.44,6.58,26.65,1.67,29.77,41.61,6.09,3.65,52.89,10.76,26.17,30.05,2.1,4.36,4.09,40.15,1.38,26.59
2003-01-29,17.13,31.04,6.84,2.86,1.5,42.9,9.34,6.75,27.23,1.6,29.9,41.16,6.19,3.4,52.18,10.86,25.89,31.49,2.08,4.22,4.05,39.87,1.44,26.48
2003-01-30,17.33,31.27,6.89,3.08,1.55,42.1,9.09,6.54,26.9,1.52,29.3,40.8,6.1,3.12,52.02,10.45,25.6,31.63,2.12,4.28,3.8,38.73,1.47,26.09
2003-01-31,17.59,32.39,6.87,2.96,1.43,41.92,9.29,6.54,27.15,1.56,29.5,41.24,6.17,3.02,52.37,10.66,26.02,31.03,2.12,4.41,3.86,39.59,1.64,26
2003-02-03,17.5,31.68,6.86,2.87,1.41,42.5,9.23,6.53,26.75,1.6,29.72,41.98,6.4,2.85,53,10.81,25.57,30.67,2.07,4.29,3.84,39.36,1.73,25.75
2003-02-04,17.57,30.96,6.86,2.73,1.44,42,9.49,6.38,26.89,1.6,29.39,41.73,6.37,2.73,52.29,10.9,25.5,31.05,2.05,4.35,3.75,38.45,1.73,25.62
